no. of analyses,Year,Lat oN,N,"""N",Long oE,E,"""E",Lat oN,Long oE,Min. Depth (mbls.),Max. Depth (mbls.),Depth_in_m,cells_per_g_or_mL,S.D. (cells/gram or cells/mL),Method,Method_Details,MethodCM,Portion_of_Biomass,T (oC),pH,Eh,Salinity (M),Ionic Strength (M),TOC or SOC  (ppm),DOC (ppm),NH4 or N (ppm),NO3 (ppm),porosity (%),,conductivity (m/sec),Biomass Correlation?,Most Abundance Isolates or Phyla,gas concentrations,Locality,Sample_Type,Sample_Type_Full,Rock_Type,rock color,Formation,Formation age,Citation,,rechargeFull,rechargeType,rechargeVolume,crustTypeFull,crustTypeCompleteInfo
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.2,150000000,,PLFA,6.00E+03,PLFA,bacteria,19,4.9,350,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.35,50000000,,PLFA,2.00E+03,PLFA,bacteria,19,4.9,350,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.6,42500000,,PLFA,1.70E+03,PLFA,bacteria,19,4.9,360,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.8,10000000,,PLFA,4.00E+02,PLFA,bacteria,19,5,360,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.9,35000,,PLFA,1.40E+00,PLFA,bacteria,19,5,360,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.1,125000,,PLFA,5.00E+00,PLFA,bacteria,19,5.2,390,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.06,250000000,,PLFA,1.00E+04,PLFA,bacteria,19,6.2,360,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.25,75000000,,PLFA,3.00E+03,PLFA,bacteria,19,5.8,330,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.4,7500000,,PLFA,3.00E+02,PLFA,bacteria,19,5.7,430,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.9,3000000,,PLFA,1.20E+02,PLFA,bacteria,19,5.5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.15,2500000,,PLFA,1.00E+02,PLFA,bacteria,19,5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.3,2250000,,PLFA,9.00E+01,PLFA,bacteria,19,5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.5,2125000,,PLFA,8.50E+01,PLFA,bacteria,19,5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.7,625000,,PLFA,2.50E+01,PLFA,bacteria,19,5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.06,225000000,,PLFA,9.00E+03,PLFA,bacteria,19,6.2,360,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.25,37500000,,PLFA,1.50E+03,PLFA,bacteria,19,5.8,330,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.4,1750000,,PLFA,7.00E+01,PLFA,bacteria,19,5.7,430,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.7,2500000,,PLFA,1.00E+02,PLFA,bacteria,19,5.7,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,shallow <100 mm/a,shallow,low,A1,Continental_shelf/slope
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.9,5000000,,PLFA,2.00E+02,PLFA,bacteria,19,5.5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.15,1000000,,PLFA,4.00E+01,PLFA,bacteria,19,5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.3,1250000,,PLFA,5.00E+01,PLFA,bacteria,19,5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.5,500000,,PLFA,2.00E+01,PLFA,bacteria,19,5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.7,225000,,PLFA,9.00E+00,PLFA,bacteria,19,5,380,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.06,500000000,,PLFA,2.00E+04,PLFA,bacteria,19,5,270,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.2,75000000,,PLFA,3.00E+03,PLFA,bacteria,19,5.4,300,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.25,17500000,,PLFA,7.00E+02,PLFA,bacteria,19,5.3,290,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.45,17500000,,PLFA,7.00E+02,PLFA,bacteria,19,5.1,290,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.7,12500000,,PLFA,5.00E+02,PLFA,bacteria,19,5.1,290,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.85,12500000,,PLFA,5.00E+02,PLFA,bacteria,19,5.1,290,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.15,750000,,PLFA,3.00E+01,PLFA,bacteria,19,5.5,280,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.35,1250000,,PLFA,5.00E+01,PLFA,bacteria,19,5.5,280,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.06,50000000,,PLFA,2.00E+03,PLFA,bacteria,19,5,270,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.2,50000000,,PLFA,2.00E+03,PLFA,bacteria,19,5.4,300,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.45,10000000,,PLFA,1.00E+03,PLFA,bacteria,19,5.3,290,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.7,9750000,,PLFA,4.00E+02,PLFA,bacteria,19,5.1,290,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,0.85,9250000,,PLFA,3.90E+02,PLFA,bacteria,19,5.1,290,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.15,225000,,PLFA,3.70E+02,PLFA,bacteria,19,5.1,290,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,30,35.56,,-87,-14.73,,30.5927,-87.2455,,,1.35,225000,,PLFA,9.00E+00,PLFA,bacteria,19,5.5,280,,,,,,,,,,,,,,core,core,soil,,,,Federle et al. Ground Water 1986,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,0,220,1,251188643,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.2,5.7,416,,,,52.8,2.84,,,,,,,,,core,core,soil,,Upland,Miocene,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,0,220,8,100000000,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.3,5.7,409,,,,1.9,0.05,,,,,,,,,core,core,sand/clay,,Tobacco Road,Eocene,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,29,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.5,5.7,454,,,,2.8,0.05,,,,,,,,,core,core,sand/clay,,Dry Branch,Eocene,chemistry is on pore water,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,39,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.6,7.4,420,,,,2.9,0.05,,,,,,,,,core,core,sand,,Conagree,Eocene,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,66,3981072,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.9,3.4,512,,,,2.9,0.09,,,,,,,,,core,core,sand,,PeeDee,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,94,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.2,5.7,440,,,,0.9,0.05,,,,,,,,,core,core,sand,,PeeDee,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,115,3981072,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.4,4.3,508,,,,0.8,0.05,,,,,,,,,core,core,silt/clay,,Black Creek,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,141,3162278,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.6,5.5,458,,,,0.9,0.05,,,,,,,,,core,core,silt/clay,,Black Creek,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,151,12589254,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.8,6.4,465,,0.0003,"7,300",3.2,0.09,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,176,15848932,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21,5.8,485,,0.0003,"7,300",1.3,0.05,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,181,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.1,4.1,546,,0.0003,"7,300",2.6,0.05,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,187,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.1,6.1,477,,0.0003,"7,300",0.5,0.05,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,200,15848932,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.3,7.1,452,,0.0003,"7,300",2.8,0.1,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,13,-81,-43,-19,33.2869,-81.7219,,,213,63095734,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.4,6,460,,0.0003,"7,300",1.4,0.05,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P29 Sinclair&Ghiorse 1989 - detection limit of 5x10^5 cells/gram,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,0,220,1,251188643,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.2,5.3,471,,,,15.6,0.93,,,,,,,,,core,core,soil,,Tobacco Road,Eocene,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,0,220,14.3,3981072,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.3,6.5,472,,,,8.8,0.07,,,,,,,,,core,core,sand/clay,,Tobacco Road,Eocene,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,31.4,39810717,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.5,6.1,245,,,,3.3,0.11,,,,,,,,,core,core,sand/clay,,Dry Branch,Eocene,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,58.8,50118723,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.8,7.6,175,,,,7.9,0.71,,,,,,,,,core,core,sand,,Conagree,Eocene,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,71.6,19952623,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.9,5.6,420,,,,3.1,0.21,,,,,,,,,core,core,sand/clay,,Williamsburg,Eocene,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,111.9,63095734,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.3,6.9,59,,,,3.7,0.06,,,,,,,,,core,core,sand,,PeeDee,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,114.6,3981072,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.4,6,447,,,,3.3,0.1,,,,,,,,,core,core,sand,,PeeDee,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,134,39810717,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.6,6.6,243,,,,4.1,0.08,,,,,,,,,core,core,sand,,PeeDee,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,162.5,19952623,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.9,6.1,370,,,,3.7,0.08,,,,,,,,,core,core,silt/clay,,Black Creek,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,180,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.1,5.7,418,,0.0004,"7,300",5.8,0.12,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,181.7,1000000,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.1,4.7,514,,0.0004,"7,300",2,,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,191,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.2,6.6,388,,0.0004,"7,300",6,0.31,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,203.3,1995262,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.3,,,,,,,,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,203.3,50118723,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.3,,,,,,,,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,204.2,1000000,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.3,4.9,471,,0.0005,"7,300",1.9,0.37,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,214,15848932,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.4,6.9,222,,0.0005,"7,300",7.2,1.9,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,17,29,-81,-40,-28,33.2914,-81.6744,,,216,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.4,6.2,184,,0.0005,"7,300",5.6,,,,,,,,,,core,core,sand/clay,,Middendorf,Cretaceous,P28 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,0,270,1,316227766,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.2,5,395,,,,62,1.6,,,,,,,,,core,core,soil,,Upland,Miocene,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,0,270,34,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.5,6.6,458,,,,2.8,0.07,,,,,,,,,core,core,sand/clay,,Tobacco Road,Eocene,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,45,3162278,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.6,6.1,469,,,,2.7,0.05,,,,,,,,,core,core,sand/clay,,Dry Branch,Eocene,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,58,5011872,,AODC,cells desorbed with Na pyrophosphate ,direct,total,19.8,6.2,459,,,,2,0.05,,,,,,,,,core,core,sand/clay,,Dry Branch,Eocene,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,91,12589254,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.1,8,243,,,,5.6,,,,,,,,,,core,core,sand,,Congaree,Eocene,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,118,14125375,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.4,6.9,309,,,,2.1,0.08,,,,,,,,,core,core,silt/clay,,Ellenton,Eocene,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,139,12589254,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.6,6.4,318,,,,4.4,,,,,,,,,,core,core,silt/clay,,Ellenton,Eocene,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,145,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,total,20.7,6.2,489,,,,2.7,0.15,,,,,,,,,core,core,sand,,PeeDee,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,180,12589254,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.1,6.9,467,,,,2.6,0.07,,,,,,,,,core,core,sand,,PeeDee,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,200,14125375,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.3,7.3,429,,,,1.5,0.06,,,,,,,,,core,core,silt/clay,,Black Creek,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,204,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.3,4.6,417,,,,3.7,,,,,,,,,,core,core,silt/clay,,Black Creek,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,234,3162278,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.6,4.7,470,,0.001,"7,300",2.2,0.54,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,244,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.7,5.4,358,,0.001,"7,300",1.5,,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,251,10000000,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.8,,,,0.001,"7,300",,0.12,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,255,31622777,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.8,5.1,420,,0.001,"7,300",1.7,,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1986,33,13,47,-81,-34,-30,33.2297,-81.575,,,265,15848932,,AODC,cells desorbed with Na pyrophosphate ,direct,total,21.9,6.4,383,,0.001,"7,300",3.2,0.1,,,,,,,,,core,core,sand,,Middendorf,Cretaceous,P24 Sinclair&Ghiorse 1989,,major 100-300 mm/a,major,high,E-,Craton
1,1987,38,35,9,-76,-54,-3,38.5858,-76.9008,0,184,14,50118723,,AODC,cells desorbed with Na pyrophosphate ,direct,total,14.3,,,,,,,,,,,,,,,,core,core,silt,,Calvert,Miocene,Chapelle et al. 1987,,major 100-300 mm/a,major,high,E-,Craton
1,1987,38,35,9,-76,-54,-3,38.5858,-76.9008,,,20,79432823,,AODC,cells desorbed with Na pyrophosphate ,direct,total,14.4,,,,,,,,,,,,,,,,core,core,sand,,Calvert,Miocene,Chapelle et al. 1987,,major 100-300 mm/a,major,high,E-,Craton
1,1987,38,35,9,-76,-54,-3,38.5858,-76.9008,,,25,6309573,,AODC,cells desorbed with Na pyrophosphate ,direct,total,14.6,,,,,,,,,,,,,,,,core,core,silt,,Calvert,Miocene,Chapelle et al. 1987,,major 100-300 mm/a,major,high,E-,Craton
1,1987,38,35,9,-76,-54,-3,38.5858,-76.9008,,,38,630957,,AODC,cells desorbed with Na pyrophosphate ,direct,total,14.8,,,,,,,,,,,,,,,,core,core,sand,,Calvert,Miocene,Chapelle et al. 1987,,major 100-300 mm/a,major,high,E-,Craton
1,1987,38,35,9,-76,-54,-3,38.5858,-76.9008,,,40,630957,,AODC,cells desorbed with Na pyrophosphate ,direct,total,14.9,,,,,,,,,,,,,,,,core,core,sand,,Nanjemoy,Eocene,Chapelle et al. 1987,,major 100-300 mm/a,major,high,E-,Craton
